Order_ID,Order_Date,Customer_ID,Customer_Type,Product,Category,Region,Quantity,Revenue,Profit,Profit Category
2481,07/01/2026,C323,Repeat Customer,Skincare Set,Beauty,Delhi,4,"₹9,028","₹3,071",Profit
2481,07/01/2026,C323,Repeat Customer,Skincare Set,Beauty,Delhi,4,"₹9,028","₹3,071",Profit
2482,28/03/2026,C223,Repeat Customer,Desk,Furniture,Kolkata,6,"₹64,572","₹15,549",Profit
2483,02/07/2026,C317,Repeat Customer,Table,Furniture,Pune,4,"₹32,000","₹6,655",Profit
2484,06/05/2026,C396,Repeat Customer,Kurta,Apparel,Delhi,1,"₹1,189",₹317,Profit
2485,26/02/2026,C060,New Customer,Microwave,Home,Delhi,1,"₹13,235","₹2,316",Profit
2486,06/01/2026,C216,Repeat Customer,Shoes,Apparel,Kolkata,4,"₹15,388","₹4,897",Profit
2487,26/03/2026,C421,Repeat Customer,Tablet,Electronics,Pune,2,"₹66,438","₹10,319",Profit
2488,13/01/2026,C199,Repeat Customer,Table,Furniture,Pune,5,"₹95,340","₹19,622",Profit
2489,03/07/2026,C280,Repeat Customer,Jeans,Apparel,Mumbai,5,"₹11,340","₹3,920",Profit
2490,15/05/2026,C293,Repeat Customer,Kurta,Apparel,Pune,6,"₹13,062","₹4,310",Profit
2491,05/07/2026,C095,Repeat Customer,Laptop,Electronics,Pune,5,"₹246,540","₹25,248",Profit
2492,30/03/2026,C189,Repeat Customer,Kurta,Apparel,Bangalore,5,"₹5,240","₹1,450",Profit
2493,02/10/2026,C176,Repeat Customer,Cookware Set,Home,Hyderabad,5,"₹38,670","₹7,809",Profit
2494,14/04/2026,C012,Repeat Customer,Tablet,Electronics,Pune,1,"₹35,221","₹4,418",Profit
2495,13/06/2026,C012,Repeat Customer,Chair,Furniture,Hyderabad,1,"₹7,634","₹1,588",Profit
2496,06/12/2026,C415,Repeat Customer,Smartwatch,Electronics,Mumbai,5,"₹50,220","₹9,863",Profit
2497,30/03/2026,C141,Repeat Customer,Table,Furniture,Delhi,2,"₹21,830","₹4,055",Profit
2498,04/12/2026,C262,Repeat Customer,Laptop,Electronics,Bangalore,2,"₹121,504","₹16,212",Profit
2499,14/08/2026,C155,Repeat Customer,Sofa,Furniture,Kolkata,1,"₹34,637","₹6,918",Profit
2500,06/05/2026,C467,New Customer,Bookshelf,Furniture,Hyderabad,6,"₹65,208","₹14,643",Profit
2501,27/04/2026,C138,Repeat Customer,Shoes,Apparel,Bangalore,4,"₹4,080","₹1,146",Profit
2502,19/07/2026,C227,Repeat Customer,Smartwatch,Electronics,Kolkata,3,"₹38,385","₹6,582",Profit
2503,16/07/2026,C442,Repeat Customer,Jacket,Apparel,Bangalore,4,"₹11,740","₹3,309",Profit
2504,29/01/2026,C421,Repeat Customer,Jacket,Apparel,Delhi,4,"₹19,116","₹6,596",Profit
2505,27/06/2026,C095,Repeat Customer,Jeans,Apparel,Chennai,1,₹995,₹343,Profit
2506,20/06/2026,C404,Repeat Customer,Desk,Furniture,Bangalore,5,"₹52,585","₹9,902",Profit
2507,15/04/2026,C241,Repeat Customer,Smartwatch,Electronics,Kolkata,3,"₹43,359","₹9,035",Profit
2508,13/04/2026,C248,Repeat Customer,Shoes,Apparel,Pune,6,"₹47,679","₹3,074",Profit
2509,25/02/2026,C070,Repeat Customer,Jeans,Apparel,Hyderabad,3,"₹8,454","₹2,527",Profit
2510,04/09/2026,C044,Repeat Customer,Perfume,Beauty,Pune,1,"₹4,980","₹1,797",Profit
2511,21/05/2026,C373,Repeat Customer,Table,Furniture,Kolkata,5,"₹65,425","₹12,708",Profit
2512,17/05/2026,C250,Repeat Customer,T-Shirt,Apparel,Chennai,2,"₹1,322",₹435,Profit
2513,08/06/2026,C229,Repeat Customer,Headphones,Electronics,Mumbai,3,"₹7,116","₹1,502",Profit
2514,27/04/2026,C374,Repeat Customer,Jacket,Apparel,Hyderabad,5,"₹15,975",₹0,Profit
2515,03/09/2026,C391,Repeat Customer,Desk,Furniture,Pune,3,"₹42,558","₹8,987",Profit
2516,26/07/2026,C079,Repeat Customer,Smartwatch,Electronics,Kolkata,5,"₹78,950","₹15,065",Profit
2517,04/06/2026,C306,Repeat Customer,Microwave,Home,Chennai,5,"₹71,495","₹10,638",Profit
2518,25/06/2026,C070,Repeat Customer,Skincare Set,Beauty,Pune,3,"₹3,336","₹1,033",Profit
2519,21/06/2026,C386,Repeat Customer,Blender,Home,Pune,5,"₹9,550","₹1,693",Profit
2520,04/12/2026,C329,Repeat Customer,Headphones,Electronics,Bangalore,2,"₹6,248","₹1,103",Profit
2521,17/01/2026,C472,Repeat Customer,Jacket,Apparel,Delhi,1,"₹3,227",₹962,Profit
2522,18/03/2026,C036,Repeat Customer,Tablet,Electronics,Chennai,3,"₹98,634","₹12,917",Profit
2523,25/05/2026,C034,Repeat Customer,Table,Furniture,Kolkata,3,"₹23,364","₹4,361",Profit
2524,20/05/2026,C146,New Customer,Vacuum Cleaner,Home,Delhi,2,"₹19,018","₹4,561",Profit
2525,27/05/2026,C140,Repeat Customer,Laptop,Electronics,Chennai,1,"₹56,765","₹4,769",Profit
2526,06/09/2026,C130,Repeat Customer,Blender,Home,Hyderabad,3,"₹14,238","₹2,289",Profit
2526,06/09/2026,C130,Repeat Customer,Blender,Home,Hyderabad,3,"₹14,238","₹2,289",Profit
2527,15/07/2026,C447,Repeat Customer,Desk,Furniture,Chennai,3,"₹19,149","₹3,964",Profit
2528,08/08/2026,C133,New Customer,Chair,Furniture,Mumbai,3,"₹18,033","₹4,161",Profit
2529,23/05/2026,C141,Repeat Customer,Phone,Electronics,Bangalore,4,"₹62,936","₹6,180",Profit
2530,31/05/2026,C391,Repeat Customer,Jeans,Apparel,Chennai,1,"₹2,657",₹771,Profit
2531,18/08/2026,C237,Repeat Customer,Vacuum Cleaner,Home,Hyderabad,1,"₹14,470","₹3,195",Profit
2532,08/08/2026,C393,Repeat Customer,Bookshelf,Furniture,Delhi,3,"₹25,338","₹5,641",Profit
2533,04/03/2026,C035,Repeat Customer,Jacket,Apparel,Delhi,5,"₹14,870","₹4,785",Profit
2534,03/08/2026,C249,Repeat Customer,T-Shirt,Apparel,Bangalore,5,"₹4,390","₹1,164",Profit
2535,06/09/2026,C015,Repeat Customer,Desk,Furniture,Hyderabad,4,"₹44,832","₹10,684",Profit
2536,18/01/2026,C035,Repeat Customer,Jeans,Apparel,Chennai,3,"₹8,154","₹2,571",Profit
2537,18/07/2026,C447,Repeat Customer,Jeans,Apparel,Pune,3,"₹3,912","₹1,211",Profit
2538,01/01/2026,C070,Repeat Customer,Camera,Electronics,Kolkata,2,"₹73,060","₹7,404",Profit
2539,15/08/2026,C262,Repeat Customer,Smartwatch,Electronics,Mumbai,5,"₹79,190","₹12,657",Profit
2540,24/03/2026,C218,Repeat Customer,Blender,Home,Chennai,3,"₹7,515","₹1,780",Profit
2541,02/01/2026,C183,Repeat Customer,Sofa,Furniture,Mumbai,1,"₹30,717","₹6,695",Profit
2542,05/04/2026,C447,Repeat Customer,Jacket,Apparel,Delhi,1,"₹4,045","₹1,376",Profit
2543,01/03/2026,C012,Repeat Customer,Jacket,Apparel,Mumbai,6,"₹10,872","₹2,889",Profit
2544,01/01/2026,C336,Repeat Customer,Blender,Home,Kolkata,4,"₹6,072","₹1,009",Profit
2545,01/05/2026,C474,Repeat Customer,Desk,Furniture,Bangalore,3,"₹18,282","₹4,065",Profit
2546,01/04/2026,C274,Repeat Customer,Kurta,Apparel,Hyderabad,4,"₹4,468","₹1,485",Profit
2547,03/10/2026,C465,Repeat Customer,Jacket,Apparel,Mumbai,6,"₹22,644","₹6,872",Profit
2548,02/03/2026,C032,New Customer,Shoes,Apparel,Hyderabad,6,"₹28,620","₹7,340",Profit
2549,02/11/2026,C221,Repeat Customer,Smartwatch,Electronics,Not Specified,3,"₹21,417","₹4,269",Profit
2550,19/03/2026,C138,Repeat Customer,Blender,Home,Hyderabad,3,"₹14,460","₹2,810",Profit
2551,22/07/2026,C375,Repeat Customer,Sofa,Furniture,Mumbai,4,"₹168,360","₹30,110",Profit
2552,02/12/2026,C476,Repeat Customer,Chair,Furniture,Pune,4,"₹35,208","₹7,689",Profit
2553,17/03/2026,C135,Repeat Customer,Desk,Furniture,Chennai,4,"₹40,144","₹8,891",Profit
2554,08/02/2026,C327,Repeat Customer,T-Shirt,Apparel,Delhi,6,"₹2,106",₹528,Profit
2555,28/01/2026,C105,Repeat Customer,Cookware Set,Home,Mumbai,2,"₹10,758","₹2,135",Profit
2556,27/02/2026,C277,Repeat Customer,Jeans,Apparel,Mumbai,4,"₹8,288","₹2,286",Profit
2557,22/01/2026,C242,Repeat Customer,Shoes,Apparel,Hyderabad,3,"₹7,020","₹1,922",Profit
2558,06/12/2026,C476,Repeat Customer,Cookware Set,Home,Delhi,2,"₹11,066","₹2,136",Profit
2559,13/04/2026,C306,Repeat Customer,Jeans,Apparel,Chennai,6,"₹12,456","₹3,676",Profit
2560,24/02/2026,C183,Repeat Customer,Makeup Kit,Beauty,Hyderabad,6,"₹16,638","₹5,596",Profit
2561,29/03/2026,C056,Repeat Customer,Speaker,Electronics,Pune,3,"₹14,577","₹2,755",Profit
2562,28/02/2026,C074,Repeat Customer,Skincare Set,Beauty,Mumbai,2,"₹5,066","₹1,947",Profit
2563,28/06/2026,C119,Repeat Customer,Headphones,Electronics,Chennai,2,"₹5,162","₹1,196",Profit
2564,13/05/2026,C135,Repeat Customer,Vacuum Cleaner,Home,Pune,3,"₹28,755","₹4,764",Profit
2565,08/08/2026,C428,Repeat Customer,Chair,Furniture,Pune,3,"₹9,522","₹2,279",Profit
2566,08/12/2026,C275,Repeat Customer,Tablet,Electronics,Chennai,2,"₹41,382","₹5,706",Profit
2567,18/04/2026,C262,Repeat Customer,Perfume,Beauty,Chennai,2,"₹2,550",₹765,Profit
2568,13/01/2026,C056,Repeat Customer,Headphones,Electronics,Bangalore,2,"₹14,348","₹2,186",Profit
2569,07/01/2026,C434,Repeat Customer,Jacket,Apparel,Pune,5,"₹18,910","₹5,850",Profit
2570,05/03/2026,C368,Repeat Customer,Shoes,Apparel,Pune,4,"₹23,524","₹5,999",Profit
2571,01/08/2026,C035,Repeat Customer,Speaker,Electronics,Pune,5,"₹19,195","₹4,147",Profit
2572,03/09/2026,C365,Repeat Customer,Kurta,Apparel,Kolkata,5,"₹10,780","₹3,372",Profit
2573,23/02/2026,C268,Repeat Customer,Kurta,Apparel,Kolkata,4,"₹6,080","₹2,047",Profit
2574,30/06/2026,C044,Repeat Customer,Headphones,Electronics,Kolkata,6,"₹41,232","₹8,611",Profit
2575,15/01/2026,C241,Repeat Customer,Laptop,Electronics,Hyderabad,4,"₹269,792","₹29,370",Profit
2576,06/11/2026,C248,Repeat Customer,Sofa,Furniture,Bangalore,6,"₹101,364","₹17,303",Profit
2577,20/03/2026,C083,Repeat Customer,Jacket,Apparel,Mumbai,1,"₹3,104",₹838,Profit
2578,14/05/2026,C470,Repeat Customer,Laptop,Electronics,Chennai,6,"₹319,302","₹44,541",Profit
2579,17/02/2026,C428,Repeat Customer,Smartwatch,Electronics,Bangalore,3,"₹48,735","₹7,876",Profit
2580,16/02/2026,C338,Repeat Customer,Shoes,Apparel,Kolkata,3,"₹5,511","₹1,681",Profit
2581,14/03/2026,C242,Repeat Customer,Shoes,Apparel,Kolkata,3,"₹14,940","₹3,337",Profit
2582,08/12/2026,C218,Repeat Customer,Smartwatch,Electronics,Mumbai,3,"₹23,664","₹4,451",Profit
2583,26/05/2026,C325,Repeat Customer,Perfume,Beauty,Mumbai,4,"₹8,788","₹3,328",Profit
2584,01/12/2026,C269,New Customer,Tablet,Electronics,Pune,5,"₹95,510","₹14,404",Profit
2585,24/04/2026,C035,Repeat Customer,Headphones,Electronics,Mumbai,5,"₹11,745","₹2,769",Profit
2586,20/02/2026,C258,Repeat Customer,Sofa,Furniture,Bangalore,5,"₹134,170","₹25,502",Profit
2587,26/04/2026,C406,Repeat Customer,Desk,Furniture,Pune,3,"₹30,468","₹7,790",Profit
2588,19/01/2026,C241,Repeat Customer,Microwave,Home,Kolkata,5,"₹618,450","₹121,558",Profit
2589,14/04/2026,C031,Repeat Customer,Chair,Furniture,Mumbai,4,"₹23,488","₹4,350",Profit
2590,13/05/2026,C397,Repeat Customer,Tablet,Electronics,Mumbai,4,"₹64,908","₹7,614",Profit
2591,05/04/2026,C107,Repeat Customer,Shoes,Apparel,Delhi,6,"₹18,108","₹4,176",Profit
2592,03/10/2026,C137,Repeat Customer,Cookware Set,Home,Mumbai,1,"₹5,638","₹1,064",Profit
2593,28/01/2026,C082,Repeat Customer,Desk,Furniture,Bangalore,4,"₹49,340","₹9,798",Profit
2594,07/09/2026,C172,New Customer,Camera,Electronics,Hyderabad,2,"₹40,164","₹5,840",Profit
2595,30/07/2026,C390,Repeat Customer,Jeans,Apparel,Mumbai,4,"₹6,744","₹2,272",Profit
2596,15/07/2026,C262,Repeat Customer,Bookshelf,Furniture,Hyderabad,5,"₹26,280","₹6,115",Profit
2597,31/05/2026,C110,Repeat Customer,Jeans,Apparel,Delhi,3,"₹6,870","₹1,787",Profit
2598,06/03/2026,C442,Repeat Customer,Desk,Furniture,Pune,3,"₹34,692",₹0,Profit
2599,01/02/2026,C442,Repeat Customer,Smartwatch,Electronics,Chennai,1,"₹15,947","₹3,226",Profit
2600,23/01/2026,C442,Repeat Customer,Tablet,Electronics,Hyderabad,1,"₹17,725","₹2,223",Profit
2600,23/01/2026,C442,Repeat Customer,Tablet,Electronics,Hyderabad,1,"₹17,725","₹2,223",Profit
2601,14/04/2026,C126,Repeat Customer,Skincare Set,Beauty,Hyderabad,2,"₹6,966","₹2,459",Profit
2602,18/01/2026,C239,Repeat Customer,Camera,Electronics,Delhi,6,"₹223,176","₹28,929",Profit
2603,27/02/2026,C476,Repeat Customer,Headphones,Electronics,Pune,5,"₹13,075","₹1,988",Profit
2604,20/07/2026,C391,Repeat Customer,T-Shirt,Apparel,Bangalore,6,"₹5,652","₹1,547",Profit
2605,06/04/2026,C012,Repeat Customer,Microwave,Home,Hyderabad,2,"₹21,248","₹4,121",Profit
2606,08/12/2026,C035,Repeat Customer,Speaker,Electronics,Mumbai,5,"₹43,950","₹7,386",Profit
2607,15/01/2026,C242,Repeat Customer,Sofa,Furniture,Pune,2,"₹33,036","₹5,011",Profit
2608,15/02/2026,C448,Repeat Customer,Perfume,Beauty,Mumbai,5,"₹25,615","₹7,818",Profit
2609,27/04/2026,C265,Repeat Customer,Kurta,Apparel,Hyderabad,0,₹898,₹270,Profit
2610,27/04/2026,C250,Repeat Customer,Camera,Electronics,Kolkata,4,"₹231,744","₹27,988",Profit
2611,03/05/2026,C053,Repeat Customer,T-Shirt,Apparel,Mumbai,4,"₹3,872","₹1,134",Profit
2612,22/01/2026,C329,Repeat Customer,Perfume,Beauty,Mumbai,2,"₹6,540","₹2,327",Profit
2613,24/06/2026,UNKNOWN,Repeat Customer,Perfume,Beauty,Chennai,3,"₹16,986","₹5,408",Profit
2614,19/03/2026,C198,Repeat Customer,Perfume,Beauty,Chennai,2,"₹8,880","₹2,803",Profit
2615,21/06/2026,C392,Repeat Customer,Perfume,Beauty,Mumbai,2,"₹5,806",₹0,Profit
2616,19/04/2026,C474,Repeat Customer,Vacuum Cleaner,Home,Bangalore,4,"₹37,684","₹7,760",Profit
2617,01/02/2026,UNKNOWN,Repeat Customer,Cookware Set,Home,Chennai,4,"₹31,816","₹5,750",Profit
2618,04/02/2026,C262,Repeat Customer,Sofa,Furniture,Pune,5,"₹79,500","₹15,981",Profit
2619,19/06/2026,C151,Repeat Customer,Vacuum Cleaner,Home,Kolkata,4,"₹56,320","₹12,188",Profit
2620,29/03/2026,C400,Repeat Customer,Phone,Electronics,Bangalore,5,"₹123,275","₹14,654",Profit
2621,26/02/2026,C283,New Customer,Cookware Set,Home,Bangalore,1,"₹2,712",₹559,Profit
2622,08/06/2026,C316,Repeat Customer,Blender,Home,Kolkata,2,"₹3,162",₹749,Profit
2623,24/04/2026,C402,Repeat Customer,Smartwatch,Electronics,Mumbai,2,"₹30,114","₹5,209",Profit
2624,04/10/2026,C205,Repeat Customer,Headphones,Electronics,Delhi,4,"₹25,412","₹4,379",Profit
2625,03/11/2026,C452,Repeat Customer,Desk,Furniture,Kolkata,1,"₹6,786",₹0,Profit
2626,06/04/2026,UNKNOWN,Repeat Customer,Headphones,Electronics,Mumbai,6,"₹37,398","₹7,803",Profit
2627,05/12/2026,C077,Repeat Customer,Cookware Set,Home,Mumbai,6,"₹28,134","₹7,168",Profit
2628,05/01/2026,C359,Repeat Customer,Blender,Home,Pune,4,"₹14,396","₹2,932",Profit
2629,20/08/2026,C400,Repeat Customer,Cookware Set,Home,Kolkata,6,"₹44,118","₹10,700",Profit
2630,05/12/2026,C162,Repeat Customer,Smartwatch,Electronics,Chennai,3,"₹36,996","₹6,320",Profit
2631,20/06/2026,C432,Repeat Customer,Bookshelf,Furniture,Hyderabad,5,"₹50,340","₹12,332",Profit
2632,25/06/2026,C447,Repeat Customer,Kurta,Apparel,Chennai,2,"₹2,454",₹733,Profit
2633,31/05/2026,C141,Repeat Customer,Skincare Set,Beauty,Delhi,1,"₹47,679",₹905,Profit
2634,27/07/2026,C476,Repeat Customer,Blender,Home,Bangalore,1,"₹4,482",₹748,Profit
2635,27/06/2026,C070,Repeat Customer,Smartwatch,Electronics,Bangalore,1,"₹9,172","₹1,457",Profit
2636,25/05/2026,C108,Repeat Customer,Smartwatch,Electronics,Delhi,1,"₹18,409","₹3,012",Profit
2637,07/01/2026,C095,Repeat Customer,Headphones,Electronics,Hyderabad,6,"₹44,994","₹6,813",Profit
2638,05/08/2026,C446,Repeat Customer,Sofa,Furniture,Bangalore,6,"₹159,342","₹23,950",Profit
2639,03/04/2026,C327,Repeat Customer,Cookware Set,Home,Pune,2,"₹7,802","₹1,709",Profit
2640,29/04/2026,C075,Repeat Customer,Skincare Set,Beauty,Pune,4,"₹12,420","₹4,902",Profit
2641,19/02/2026,C230,Repeat Customer,Bookshelf,Furniture,Hyderabad,1,"₹4,457","₹1,104",Profit
2642,15/01/2026,C307,Repeat Customer,Chair,Furniture,Kolkata,1,"₹7,884","₹1,999",Profit
2643,02/07/2026,C046,New Customer,Smartwatch,Electronics,Kolkata,4,"₹70,256","₹11,432",Profit
2644,14/08/2026,C442,Repeat Customer,Speaker,Electronics,Hyderabad,6,"₹14,532","₹3,177",Profit
2645,05/01/2026,C404,Repeat Customer,Microwave,Home,Chennai,1,"₹11,989","₹2,362",Profit
2646,02/09/2026,C256,Repeat Customer,Table,Furniture,Delhi,6,"₹104,718","₹22,339",Profit
2647,15/06/2026,C474,Repeat Customer,Shoes,Apparel,Delhi,2,"₹10,398","₹2,440",Profit
2648,30/04/2026,C220,Repeat Customer,Bookshelf,Furniture,Chennai,4,"₹33,784","₹8,229",Profit
2649,03/08/2026,C476,Repeat Customer,Tablet,Electronics,Mumbai,3,"₹58,125","₹7,071",Profit
2650,15/01/2026,C338,Repeat Customer,Laptop,Electronics,Hyderabad,1,"₹80,360","₹9,919",Profit
2651,01/06/2026,C316,Repeat Customer,Blender,Home,Kolkata,4,"₹15,780","₹3,407",Profit
2652,22/06/2026,C083,Repeat Customer,Blender,Home,Hyderabad,6,"₹13,338","₹2,185",Profit
2653,21/03/2026,C442,Repeat Customer,Jacket,Apparel,Bangalore,5,"₹17,190","₹5,089",Profit
2654,24/01/2026,C227,Repeat Customer,Desk,Furniture,Mumbai,6,"₹55,350","₹10,697",Profit
2655,01/02/2026,C081,Repeat Customer,Chair,Furniture,Chennai,5,"₹24,410","₹5,935",Profit
2656,29/07/2026,C007,Repeat Customer,Jacket,Apparel,Pune,4,"₹10,932","₹2,783",Profit
2657,28/01/2026,C274,Repeat Customer,Speaker,Electronics,Bangalore,6,"₹46,944","₹7,914",Profit
2658,20/01/2026,C262,Repeat Customer,Perfume,Beauty,Delhi,5,"₹21,230","₹8,198",Profit
2659,03/09/2026,C367,Repeat Customer,T-Shirt,Apparel,Delhi,2,₹706,₹208,Profit
2660,17/01/2026,C446,Repeat Customer,Jacket,Apparel,Hyderabad,1,"₹2,871",₹802,Profit
2661,21/01/2026,C044,Repeat Customer,Jacket,Apparel,Hyderabad,6,"₹22,266",₹678,Profit
2662,19/05/2026,C376,Repeat Customer,Speaker,Electronics,Chennai,1,"₹6,447","₹1,032",Profit
2663,24/02/2026,C097,Repeat Customer,Bookshelf,Furniture,Not Specified,5,"₹30,565","₹7,356",Profit
2664,08/04/2026,C433,Repeat Customer,Laptop,Electronics,Hyderabad,5,"₹317,525","₹34,045",Profit
2665,16/01/2026,C412,Repeat Customer,Sofa,Furniture,Chennai,4,"₹154,208","₹26,903",Profit
2666,22/06/2026,C266,Repeat Customer,Laptop,Electronics,Hyderabad,5,"₹257,680","₹34,009",Profit
2667,20/05/2026,C365,Repeat Customer,Vacuum Cleaner,Home,Hyderabad,4,"₹20,416","₹4,304",Profit
2668,17/03/2026,C160,Repeat Customer,Speaker,Electronics,Kolkata,5,"₹13,890","₹2,488",Profit
2669,04/10/2026,C244,Repeat Customer,Speaker,Electronics,Hyderabad,6,"₹63,336","₹10,118",Profit
2670,06/07/2026,C412,Repeat Customer,Shoes,Apparel,Pune,5,"₹25,540","₹8,156",Profit
2671,02/04/2026,C241,Repeat Customer,Jeans,Apparel,Delhi,2,"₹3,316","₹1,133",Profit
2672,07/10/2026,C187,Repeat Customer,Skincare Set,Beauty,Pune,4,"₹5,556","₹2,077",Profit
2673,25/07/2026,C249,Repeat Customer,Blender,Home,Mumbai,3,"₹12,336","₹2,776",Profit
2674,30/03/2026,C413,Repeat Customer,Vacuum Cleaner,Home,Hyderabad,1,"₹8,172","₹1,529",Profit
2675,28/04/2026,C177,Repeat Customer,Laptop,Electronics,Bangalore,3,"₹113,208","₹15,651",Profit
2676,29/03/2026,C089,Repeat Customer,Tablet,Electronics,Chennai,5,"₹163,050","₹16,981",Profit
2677,26/06/2026,C365,Repeat Customer,Table,Furniture,Kolkata,3,"₹54,672","₹12,025",Profit
2678,22/01/2026,C413,Repeat Customer,T-Shirt,Apparel,Mumbai,5,"₹2,840",₹875,Profit
2679,17/08/2026,C053,Repeat Customer,Chair,Furniture,Pune,5,"₹35,955","₹6,809",Profit
2680,19/01/2026,C127,Repeat Customer,Headphones,Electronics,Delhi,1,"₹2,458",₹422,Profit
2681,18/08/2026,C070,Repeat Customer,Desk,Furniture,Kolkata,5,"₹55,150","₹13,970",Profit
2682,08/07/2026,C183,Repeat Customer,Kurta,Apparel,Mumbai,6,"₹4,614","₹1,292",Profit
2683,17/03/2026,C237,Repeat Customer,Phone,Electronics,Chennai,5,"₹271,430","₹24,385",Profit
2684,24/06/2026,C385,Repeat Customer,Phone,Electronics,Pune,6,"₹125,280","₹12,921",Profit
2685,23/01/2026,C325,Repeat Customer,Headphones,Electronics,Pune,3,"₹11,520","₹2,536",Profit
2686,02/09/2026,C311,Repeat Customer,Desk,Furniture,Hyderabad,2,"₹21,586","₹4,432",Profit
2687,21/04/2026,C184,Repeat Customer,Headphones,Electronics,Kolkata,1,"₹7,903","₹1,817",Profit
2688,24/01/2026,C421,Repeat Customer,T-Shirt,Apparel,Kolkata,2,"₹1,610",₹534,Profit
2689,08/11/2026,C244,Repeat Customer,Blender,Home,Delhi,5,"₹19,835","₹4,038",Profit
2690,07/02/2026,C476,Repeat Customer,Headphones,Electronics,Hyderabad,3,"₹14,145","₹3,150",Profit
2691,02/10/2026,C316,Repeat Customer,Jacket,Apparel,Delhi,2,"₹8,658","₹2,652",Profit
2692,04/02/2026,C066,New Customer,Chair,Furniture,Bangalore,3,"₹23,559","₹4,293",Profit
2693,17/07/2026,C345,New Customer,Smartwatch,Electronics,Mumbai,4,"₹39,388","₹5,980",Profit
2694,04/12/2026,C167,Repeat Customer,Laptop,Electronics,Mumbai,5,"₹375,555","₹47,428",Profit
2695,24/05/2026,C352,Repeat Customer,Perfume,Beauty,Mumbai,2,"₹5,974","₹1,827",Profit
2696,06/03/2026,C036,Repeat Customer,Camera,Electronics,Bangalore,1,"₹69,324","₹10,632",Profit
2697,18/04/2026,C089,Repeat Customer,Jacket,Apparel,Mumbai,3,"₹11,154","₹2,946",Profit
2698,27/06/2026,C431,Repeat Customer,Sofa,Furniture,Kolkata,2,"₹58,072","₹10,990",Profit
2699,13/02/2026,C119,Repeat Customer,Desk,Furniture,Kolkata,4,"₹37,920","₹9,064",Profit
2700,18/01/2026,C419,Repeat Customer,Phone,Electronics,Delhi,5,"₹158,925","₹13,700",Profit
2701,03/08/2026,C143,Repeat Customer,Tablet,Electronics,Delhi,1,"₹21,496","₹2,247",Profit
2702,22/06/2026,C323,Repeat Customer,Chair,Furniture,Chennai,3,"₹14,688","₹2,749",Profit
2703,26/06/2026,C359,Repeat Customer,Laptop,Electronics,Mumbai,1,"₹41,076","₹4,305",Profit
2704,01/08/2026,C258,Repeat Customer,Jeans,Apparel,Hyderabad,2,"₹4,798","₹1,310",Profit
2705,03/11/2026,C155,Repeat Customer,Headphones,Electronics,Chennai,3,"₹5,313",₹833,Profit
2706,06/06/2026,C114,Repeat Customer,Jacket,Apparel,Pune,1,"₹4,330","₹1,433",Profit
2707,07/10/2026,C014,Repeat Customer,Bookshelf,Furniture,Bangalore,1,"₹10,077","₹2,197",Profit
2708,30/07/2026,C155,Repeat Customer,Perfume,Beauty,Pune,4,"₹11,504","₹3,981",Profit
2709,25/04/2026,C326,Repeat Customer,Makeup Kit,Beauty,Kolkata,6,"₹8,238","₹3,034",Profit
2710,22/03/2026,C465,Repeat Customer,Makeup Kit,Beauty,Mumbai,3,"₹13,737","₹5,421",Profit
2711,04/07/2026,C442,Repeat Customer,Blender,Home,Mumbai,4,"₹8,768","₹1,970",Profit
2712,19/01/2026,C391,Repeat Customer,Perfume,Beauty,Chennai,1,"₹3,998","₹1,251",Profit
2713,04/03/2026,C397,Repeat Customer,Jacket,Apparel,Hyderabad,1,"₹3,206",₹897,Profit
2714,22/06/2026,C337,Repeat Customer,Sofa,Furniture,Pune,2,"₹77,950","₹15,351",Profit
2715,14/04/2026,C138,Repeat Customer,Jeans,Apparel,Delhi,5,"₹6,475","₹1,839",Profit
2716,14/04/2026,C447,Repeat Customer,Phone,Electronics,Kolkata,4,"₹155,984","₹13,867",Profit
2717,06/11/2026,C340,New Customer,Smartwatch,Electronics,Delhi,1,"₹3,454",₹758,Profit
2718,27/06/2026,C274,Repeat Customer,Perfume,Beauty,Hyderabad,5,"₹15,205","₹5,319",Profit
2719,03/12/2026,C055,Repeat Customer,Blender,Home,Chennai,6,"₹13,320","₹2,501",Profit
2720,27/02/2026,C235,Repeat Customer,Speaker,Electronics,Kolkata,5,"₹32,235","₹2,422",Profit
2721,14/07/2026,C242,Repeat Customer,Makeup Kit,Beauty,Chennai,3,"₹7,242","₹2,843",Profit
2722,07/04/2026,C438,Repeat Customer,Bookshelf,Furniture,Delhi,3,"₹15,603","₹3,147",Profit
2723,03/01/2026,C270,Repeat Customer,Camera,Electronics,Chennai,4,"₹237,412","₹26,506",Profit
2724,02/06/2026,C198,Repeat Customer,Chair,Furniture,Chennai,2,"₹11,520","₹2,265",Profit
2725,22/01/2026,C476,Repeat Customer,Phone,Electronics,Mumbai,1,"₹29,504","₹2,773",Profit
2726,01/05/2026,C055,Repeat Customer,Blender,Home,Hyderabad,3,"₹10,209","₹1,715",Profit
2727,22/02/2026,C224,Repeat Customer,Kurta,Apparel,Bangalore,6,"₹7,980","₹2,575",Profit
2728,06/05/2026,C024,Repeat Customer,Jeans,Apparel,Mumbai,5,"₹12,775","₹3,657",Profit
2729,25/06/2026,C382,Repeat Customer,Skincare Set,Beauty,Kolkata,6,"₹9,990","₹3,368",Profit
